Sentence,Word_Count,Tag_Count,Word_Tag_Pairs
hiçbir hazırlık,2,2,hiçbir:BELİRLEYİCİ-DET|hazırlık:AD-NOUN
hiçbir ilerleme,2,2,hiçbir:BELİRLEYİCİ-DET|ilerleme:AD-NOUN
hiçbir kaçış yolu,3,2,hiçbir:BELİRLEYİCİ-DET|kaçış:AD-NOUN|yolu:AD-NOUN
hiçbir kesin bilgi,3,3,hiçbir:BELİRLEYİCİ-DET|kesin:SIFAT-ADJECTIVE|bilgi:AD-NOUN
hiçbir kesin sonuç,3,3,hiçbir:BELİRLEYİCİ-DET|kesin:SIFAT-ADJECTIVE|sonuç:AD-NOUN
hiçbir makul alternatif,3,3,hiçbir:BELİRLEYİCİ-DET|makul:SIFAT-ADJECTIVE|alternatif:AD-NOUN
hiçbir makul açıklama,3,3,hiçbir:BELİRLEYİCİ-DET|makul:SIFAT-ADJECTIVE|açıklama:AD-NOUN
hiçbir mantıklı sebep,3,3,hiçbir:BELİRLEYİCİ-DET|mantıklı:SIFAT-ADJECTIVE|sebep:AD-NOUN
hiçbir neden,2,2,hiçbir:BELİRLEYİCİ-DET|neden:AD-NOUN
hiçbir olumlu geri dönüş,4,3,hiçbir:BELİRLEYİCİ-DET|olumlu:SIFAT-ADJECTIVE|geri:AD-NOUN|dönüş:AD-NOUN
hiçbir somut gelişme,3,3,hiçbir:BELİRLEYİCİ-DET|somut:SIFAT-ADJECTIVE|gelişme:AD-NOUN
hiçbir somut ilerleme kaydedilemeyen o proje,6,3,hiçbir:BELİRLEYİCİ-DET|somut:SIFAT-ADJECTIVE|ilerleme:AD-NOUN|kaydedilemeyen:SIFAT-ADJECTIVE|o:BELİRLEYİCİ-DET|proje:AD-NOUN
hiçbir somut kanıt,3,3,hiçbir:BELİRLEYİCİ-DET|somut:SIFAT-ADJECTIVE|kanıt:AD-NOUN
hiçbir somut öneri,3,3,hiçbir:BELİRLEYİCİ-DET|somut:SIFAT-ADJECTIVE|öneri:AD-NOUN
hiçbir uyarı işareti,3,2,hiçbir:BELİRLEYİCİ-DET|uyarı:AD-NOUN|işareti:AD-NOUN
hiçbir şikayet,2,2,hiçbir:BELİRLEYİCİ-DET|şikayet:AD-NOUN
hiçbir şüphe,2,2,hiçbir:BELİRLEYİCİ-DET|şüphe:AD-NOUN
horladı,1,1,horladı:FİİL-VERB
hoşlandı,1,1,hoşlandı:FİİL-VERB
huzur buldu,2,2,huzur:AD-NOUN|buldu:FİİL-VERB
huzurla uyudu,2,2,huzurla:BELİRTEÇ-ADVERB|uyudu:FİİL-VERB
hâlâ bekliyorum,2,2,hâlâ:BELİRTEÇ-ADVERB|bekliyorum:FİİL-VERB
hüngür hüngür ağladı,3,2,hüngür:BELİRTEÇ-ADVERB|hüngür:BELİRTEÇ-ADVERB|ağladı:FİİL-VERB
hırsıza cezasını verdi,3,2,hırsıza:AD-NOUN|cezasını:AD-NOUN|verdi:FİİL-VERB
hırsızı sorguladı,2,2,hırsızı:AD-NOUN|sorguladı:FİİL-VERB
hızlı,1,1,hızlı:SIFAT-ADJECTIVE
hızlıca koştu,2,2,hızlıca:BELİRTEÇ-ADVERB|koştu:FİİL-VERB
hıçkırdı,1,1,hıçkırdı:FİİL-VERB
hışımla çıktı,2,2,hışımla:BELİRTEÇ-ADVERB|çıktı:FİİL-VERB
icat etti,2,2,icat:AD-NOUN|etti:FİİL-VERB
iftira attı,2,2,iftira:AD-NOUN|attı:FİİL-VERB
ikincil,1,1,ikincil:SIFAT-ADJECTIVE
ilacı geliştirdi,2,2,ilacı:AD-NOUN|geliştirdi:FİİL-VERB
ileri düzey,2,1,ileri:SIFAT-ADJECTIVE|düzey:SIFAT-ADJECTIVE
ilginç,1,1,ilginç:SIFAT-ADJECTIVE
ilgisiz,1,1,ilgisiz:SIFAT-ADJECTIVE
ilk önce o konuştu,4,3,ilk:BELİRTEÇ-ADVERB|önce:BELİRTEÇ-ADVERB|o:ADIL-PRONOUN|konuştu:FİİL-VERB
ilkbaharda açar,2,2,ilkbaharda:BELİRTEÇ-ADVERB|açar:FİİL-VERB
iltifat etti,2,2,iltifat:AD-NOUN|etti:FİİL-VERB
imajını yeniledi,2,2,imajını:AD-NOUN|yeniledi:FİİL-VERB
inandı,1,1,inandı:FİİL-VERB
inanılmaz beceriksiz,2,2,inanılmaz:BELİRTEÇ-ADVERB|beceriksiz:SIFAT-ADJECTIVE
inanılmaz dağınık,2,2,inanılmaz:BELİRTEÇ-ADVERB|dağınık:SIFAT-ADJECTIVE
inanılmaz dikkatsiz,2,2,inanılmaz:BELİRTEÇ-ADVERB|dikkatsiz:SIFAT-ADJECTIVE
inanılmaz fedakar,2,2,inanılmaz:BELİRTEÇ-ADVERB|fedakar:SIFAT-ADJECTIVE
inanılmaz hızlı,2,2,inanılmaz:BELİRTEÇ-ADVERB|hızlı:SIFAT-ADJECTIVE
inanılmaz rüküş,2,2,inanılmaz:BELİRTEÇ-ADVERB|rüküş:SIFAT-ADJECTIVE
inanılmaz tembel,2,2,inanılmaz:BELİRTEÇ-ADVERB|tembel:SIFAT-ADJECTIVE
inanılmaz şanssız,2,2,inanılmaz:BELİRTEÇ-ADVERB|şanssız:SIFAT-ADJECTIVE
inat etti,2,2,inat:AD-NOUN|etti:FİİL-VERB
inatla direndi,2,2,inatla:BELİRTEÇ-ADVERB|direndi:FİİL-VERB
inatla sordu,2,2,inatla:BELİRTEÇ-ADVERB|sordu:FİİL-VERB
inatla sustu,2,2,inatla:BELİRTEÇ-ADVERB|sustu:FİİL-VERB
inceldi,1,1,inceldi:FİİL-VERB
indi,1,1,indi:FİİL-VERB
indirimi kaçırdı,2,2,indirimi:AD-NOUN|kaçırdı:FİİL-VERB
inisiyatif kullandı,2,2,inisiyatif:AD-NOUN|kullandı:FİİL-VERB
inledi,1,1,inledi:FİİL-VERB
insafsızca eleştirdi,2,2,insafsızca:BELİRTEÇ-ADVERB|eleştirdi:FİİL-VERB
insanları yargılamayı bırakmalısın,3,2,insanları:AD-NOUN|yargılamayı:FİİL-VERB|bırakmalısın:FİİL-VERB
irkildi,1,1,irkildi:FİİL-VERB
istekle katıldı,2,2,istekle:BELİRTEÇ-ADVERB|katıldı:FİİL-VERB
istemeden düşürdü,2,2,istemeden:BELİRTEÇ-ADVERB|düşürdü:FİİL-VERB
ister istemez katıldı,3,2,ister:BELİRTEÇ-ADVERB|istemez:BELİRTEÇ-ADVERB|katıldı:FİİL-VERB
isyanla karşıladı,2,2,isyanla:BELİRTEÇ-ADVERB|karşıladı:FİİL-VERB
itici,1,1,itici:SIFAT-ADJECTIVE
ittifak kurdu,2,2,ittifak:AD-NOUN|kurdu:FİİL-VERB
iyileşti,1,1,iyileşti:FİİL-VERB
iyimser,1,1,iyimser:SIFAT-ADJECTIVE
iyimser ve neşeli,3,2,iyimser:SIFAT-ADJECTIVE|ve:BAĞLAÇ-CONJ|neşeli:SIFAT-ADJECTIVE
içeceği söyledi,2,2,içeceği:AD-NOUN|söyledi:FİİL-VERB
içeride oturuyor,2,2,içeride:BELİRTEÇ-ADVERB|oturuyor:FİİL-VERB
içtenlikle gülümsedi,2,2,içtenlikle:BELİRTEÇ-ADVERB|gülümsedi:FİİL-VERB
iğrenç,1,1,iğrenç:SIFAT-ADJECTIVE
işlerin yolunda gittiğini varsayıyorum,4,2,işlerin:AD-NOUN|yolunda:AD-NOUN|gittiğini:FİİL-VERB|varsayıyorum:FİİL-VERB
jüriye projesini açıkladı,3,2,jüriye:AD-NOUN|projesini:AD-NOUN|açıkladı:FİİL-VERB
kaba,1,1,kaba:SIFAT-ADJECTIVE
kaderini çizdi,2,2,kaderini:AD-NOUN|çizdi:FİİL-VERB
kahkahalarla güldü,2,2,kahkahalarla:BELİRTEÇ-ADVERB|güldü:FİİL-VERB
kahveyi içti,2,2,kahveyi:AD-NOUN|içti:FİİL-VERB
kalbini kırdı,2,2,kalbini:AD-NOUN|kırdı:FİİL-VERB
kalemi aldı,2,2,kalemi:AD-NOUN|aldı:FİİL-VERB
kaleyi fethetti,2,2,kaleyi:AD-NOUN|fethetti:FİİL-VERB
kalktı,1,1,kalktı:FİİL-VERB
kalıcı,1,1,kalıcı:SIFAT-ADJECTIVE
kalıcı ve unutulmaz,3,2,kalıcı:SIFAT-ADJECTIVE|ve:BAĞLAÇ-CONJ|unutulmaz:SIFAT-ADJECTIVE
kalınlaştı,1,1,kalınlaştı:FİİL-VERB
kanunu çiğnedi,2,2,kanunu:AD-NOUN|çiğnedi:FİİL-VERB
kapalı,1,1,kapalı:SIFAT-ADJECTIVE
kapalı ve gizemli,3,2,kapalı:SIFAT-ADJECTIVE|ve:BAĞLAÇ-CONJ|gizemli:SIFAT-ADJECTIVE
kapıyı açtı,2,2,kapıyı:AD-NOUN|açtı:FİİL-VERB
kapıyı kapattı,2,2,kapıyı:AD-NOUN|kapattı:FİİL-VERB
kapıyı sinirle duvara çarptı,4,2,kapıyı:AD-NOUN|sinirle:AD-NOUN|duvara:AD-NOUN|çarptı:FİİL-VERB
karamsar,1,1,karamsar:SIFAT-ADJECTIVE
karanlık,1,1,karanlık:SIFAT-ADJECTIVE
karar verdi,2,2,karar:AD-NOUN|verdi:FİİL-VERB
karardı,1,1,karardı:FİİL-VERB
kardeşime sırrını anlattı,3,2,kardeşime:AD-NOUN|sırrını:AD-NOUN|anlattı:FİİL-VERB
kardeşine bisikletini dün parkta öğretti,5,3,kardeşine:AD-NOUN|bisikletini:AD-NOUN|dün:BELİRTEÇ-ADVERB|parkta:AD-NOUN|öğretti:FİİL-VERB
kardeşine bisikletini hediye etti,4,2,kardeşine:AD-NOUN|bisikletini:AD-NOUN|hediye:AD-NOUN|etti:FİİL-VERB
kardeşine doğum günü sürprizi hazırladı,5,2,kardeşine:AD-NOUN|doğum:AD-NOUN|günü:AD-NOUN|sürprizi:AD-NOUN|hazırladı:FİİL-VERB
kargoyu bekliyor,2,2,kargoyu:AD-NOUN|bekliyor:FİİL-VERB
karmakarışık oldu,2,2,karmakarışık:BELİRTEÇ-ADVERB|oldu:FİİL-VERB
karmaşık,1,1,karmaşık:SIFAT-ADJECTIVE
karmaşık ve kafa karıştırıcı,4,3,karmaşık:SIFAT-ADJECTIVE|ve:BAĞLAÇ-CONJ|kafa:AD-NOUN|karıştırıcı:SIFAT-ADJECTIVE
karıncalandı,1,1,karıncalandı:FİİL-VERB
karşı takıma maçın başında gol attı,6,3,karşı:SIFAT-ADJECTIVE|takıma:AD-NOUN|maçın:AD-NOUN|başında:AD-NOUN|gol:AD-NOUN|attı:FİİL-VERB
karşılıklı anlaştılar,2,2,karşılıklı:BELİRTEÇ-ADVERB|anlaştılar:FİİL-VERB
karşılıksız sevdi,2,2,karşılıksız:BELİRTEÇ-ADVERB|sevdi:FİİL-VERB
kasılmıştı,1,1,kasılmıştı:FİİL-VERB
katlandı,1,1,katlandı:FİİL-VERB
katı,1,1,katı:SIFAT-ADJECTIVE
kavgayı ayırdı,2,2,kavgayı:AD-NOUN|ayırdı:FİİL-VERB
kaybetmekten hiç hoşlanmaz,3,2,kaybetmekten:FİİL-VERB|hiç:BELİRTEÇ-ADVERB|hoşlanmaz:FİİL-VERB
kaybettiği için üzülmeyi bıraktı,4,3,kaybettiği:SIFAT-ADJECTIVE|için:İLGEÇ-PREPOS|üzülmeyi:FİİL-VERB|bıraktı:FİİL-VERB
kaybettiği kalemi arıyor,3,3,kaybettiği:SIFAT-ADJECTIVE|kalemi:AD-NOUN|arıyor:FİİL-VERB
kaybolan kedisini arıyor,3,3,kaybolan:SIFAT-ADJECTIVE|kedisini:AD-NOUN|arıyor:FİİL-VERB
kayboldu,1,1,kayboldu:FİİL-VERB
kaydı,1,1,kaydı:FİİL-VERB
kaynadı,1,1,kaynadı:FİİL-VERB
kazanacağına inanıyor,2,1,kazanacağına:FİİL-VERB|inanıyor:FİİL-VERB
kazandığını sanıp sevinmişti,3,1,kazandığını:FİİL-VERB|sanıp:FİİL-VERB|sevinmişti:FİİL-VERB
kazağı ördü,2,2,kazağı:AD-NOUN|ördü:FİİL-VERB
kaçtı,1,1,kaçtı:FİİL-VERB
kaşındı,1,1,kaşındı:FİİL-VERB
kederle baktı,2,2,kederle:BELİRTEÇ-ADVERB|baktı:FİİL-VERB
kedisine süt koydu,3,2,kedisine:AD-NOUN|süt:AD-NOUN|koydu:FİİL-VERB
kediyi kutudan yavaşça çıkardı,4,3,kediyi:AD-NOUN|kutudan:AD-NOUN|yavaşça:BELİRTEÇ-ADVERB|çıkardı:FİİL-VERB
kediyi sevdi,2,2,kediyi:AD-NOUN|sevdi:FİİL-VERB
kelimelerle anlatılamayacak kadar muhteşem,4,4,kelimelerle:AD-NOUN|anlatılamayacak:FİİL-VERB|kadar:İLGEÇ-PREPOS|muhteşem:SIFAT-ADJECTIVE
kendi düşüncelerine tutsak,3,3,kendi:ADIL-PRONOUN|düşüncelerine:AD-NOUN|tutsak:SIFAT-ADJECTIVE
kendi içinde tutarlı,3,3,kendi:ADIL-PRONOUN|içinde:AD-NOUN|tutarlı:SIFAT-ADJECTIVE
kesildi,1,1,kesildi:FİİL-VERB
kesinlikle kazanamaz,2,2,kesinlikle:BELİRTEÇ-ADVERB|kazanamaz:FİİL-VERB
kesinlikle suçlu,2,2,kesinlikle:BELİRTEÇ-ADVERB|suçlu:SIFAT-ADJECTIVE
kesinlikle yasadışı,2,2,kesinlikle:BELİRTEÇ-ADVERB|yasadışı:SIFAT-ADJECTIVE
ketum,1,1,ketum:SIFAT-ADJECTIVE
keşif yaptı,2,2,keşif:AD-NOUN|yaptı:FİİL-VERB
kibar,1,1,kibar:SIFAT-ADJECTIVE
kibirli,1,1,kibirli:SIFAT-ADJECTIVE
kim olduğunu hatırlayamadı,3,2,kim:SORU-QUESTION|olduğunu:FİİL-VERB|hatırlayamadı:FİİL-VERB
kimin kazandığını merak ediyorum,4,3,kimin:SORU-QUESTION|kazandığını:FİİL-VERB|merak:AD-NOUN|ediyorum:FİİL-VERB
kimin sorumlu olduğunu araştırıyor,4,3,kimin:SORU-QUESTION|sorumlu:SIFAT-ADJECTIVE|olduğunu:FİİL-VERB|araştırıyor:FİİL-VERB
kirayı yatırdı,2,2,kirayı:AD-NOUN|yatırdı:FİİL-VERB
kirlendi,1,1,kirlendi:FİİL-VERB
kirli,1,1,kirli:SIFAT-ADJECTIVE
kitabı bitirdi,2,2,kitabı:AD-NOUN|bitirdi:FİİL-VERB
kitabı okudu,2,2,kitabı:AD-NOUN|okudu:FİİL-VERB
kitapları rafa dikkatle dizdi,4,2,kitapları:AD-NOUN|rafa:AD-NOUN|dikkatle:AD-NOUN|dizdi:FİİL-VERB
koktu,1,1,koktu:FİİL-VERB
kolay,1,1,kolay:SIFAT-ADJECTIVE
kolayca çözdü,2,2,kolayca:BELİRTEÇ-ADVERB|çözdü:FİİL-VERB
kolaylaştı,1,1,kolaylaştı:FİİL-VERB
koleksiyonunu tamamladı,2,2,koleksiyonunu:AD-NOUN|tamamladı:FİİL-VERB
komik,1,1,komik:SIFAT-ADJECTIVE
konakladı,1,1,konakladı:FİİL-VERB
konseri dinledi,2,2,konseri:AD-NOUN|dinledi:FİİL-VERB
konuya tamamen ilgisiz,3,3,konuya:AD-NOUN|tamamen:BELİRTEÇ-ADVERB|ilgisiz:SIFAT-ADJECTIVE
konuyu araştırdı,2,2,konuyu:AD-NOUN|araştırdı:FİİL-VERB
konuyu değiştirdi,2,2,konuyu:AD-NOUN|değiştirdi:FİİL-VERB
konuşmaya devam etti,3,2,konuşmaya:FİİL-VERB|devam:AD-NOUN|etti:FİİL-VERB
konuştu,1,1,konuştu:FİİL-VERB
koptu,1,1,koptu:FİİL-VERB
korktu,1,1,korktu:FİİL-VERB
korkunç,1,1,korkunç:SIFAT-ADJECTIVE
korkusuzca atıldı,2,2,korkusuzca:BELİRTEÇ-ADVERB|atıldı:FİİL-VERB
koştu,1,1,koştu:FİİL-VERB
kupkuru,1,1,kupkuru:SIFAT-ADJECTIVE
kuralı bozdu,2,2,kuralı:AD-NOUN|bozdu:FİİL-VERB
kuru,1,1,kuru:SIFAT-ADJECTIVE
kuru ve çatlak,3,2,kuru:SIFAT-ADJECTIVE|ve:BAĞLAÇ-CONJ|çatlak:SIFAT-ADJECTIVE
kurudu,1,1,kurudu:FİİL-VERB
kurulandı,1,1,kurulandı:FİİL-VERB
kusurlu,1,1,kusurlu:SIFAT-ADJECTIVE
köprüyü tasarladı,2,2,köprüyü:AD-NOUN|tasarladı:FİİL-VERB
körükörüne inandı,2,2,körükörüne:BELİRTEÇ-ADVERB|inandı:FİİL-VERB
küflendi,1,1,küflendi:FİİL-VERB
kükredi,1,1,kükredi:FİİL-VERB
küstü,1,1,küstü:FİİL-VERB
kütüphaneye kitap bağışladı,3,2,kütüphaneye:AD-NOUN|kitap:AD-NOUN|bağışladı:FİİL-VERB
küçük ve sevimli,3,2,küçük:SIFAT-ADJECTIVE|ve:BAĞLAÇ-CONJ|sevimli:SIFAT-ADJECTIVE
küçüldü,1,1,küçüldü:FİİL-VERB
kırmızı araba,2,2,kırmızı:SIFAT-ADJECTIVE|araba:AD-NOUN
kırıldı,1,1,kırıldı:FİİL-VERB
kırılgan,1,1,kırılgan:SIFAT-ADJECTIVE
kırılgan ve hassas,3,2,kırılgan:SIFAT-ADJECTIVE|ve:BAĞLAÇ-CONJ|hassas:SIFAT-ADJECTIVE
kıs kıs güldü,3,2,kıs:BELİRTEÇ-ADVERB|kıs:BELİRTEÇ-ADVERB|güldü:FİİL-VERB
kısa ve kalın,3,2,kısa:SIFAT-ADJECTIVE|ve:BAĞLAÇ-CONJ|kalın:SIFAT-ADJECTIVE
kısaca özetledi,2,2,kısaca:BELİRTEÇ-ADVERB|özetledi:FİİL-VERB
kısaldı,1,1,kısaldı:FİİL-VERB
kıskandı,1,1,kıskandı:FİİL-VERB
kısmen haklıydı,2,2,kısmen:BELİRTEÇ-ADVERB|haklıydı:SIFAT-ADJECTIVE
kıvrandı,1,1,kıvrandı:FİİL-VERB
kızardı,1,1,kızardı:FİİL-VERB
kızıverdi,1,1,kızıverdi:FİİL-VERB
kızıştı,1,1,kızıştı:FİİL-VERB
kışın kar yağar,3,3,kışın:BELİRTEÇ-ADVERB|kar:AD-NOUN|yağar:FİİL-VERB
lastiği değiştirdi,2,2,lastiği:AD-NOUN|değiştirdi:FİİL-VERB
lezzetli,1,1,lezzetli:SIFAT-ADJECTIVE
mahkemeye delil sundu,3,2,mahkemeye:AD-NOUN|delil:AD-NOUN|sundu:FİİL-VERB
mahkemeyi erteledi,2,2,mahkemeyi:AD-NOUN|erteledi:FİİL-VERB
mahkumun cezasını onadı,3,2,mahkumun:AD-NOUN|cezasını:AD-NOUN|onadı:FİİL-VERB
mahsulü topladı,2,2,mahsulü:AD-NOUN|topladı:FİİL-VERB
makaleyi çevirdi,2,2,makaleyi:AD-NOUN|çevirdi:FİİL-VERB
mantıklı,1,1,mantıklı:SIFAT-ADJECTIVE
markayı yarattı,2,2,markayı:AD-NOUN|yarattı:FİİL-VERB
masal kitabı,2,1,masal:AD-NOUN|kitabı:AD-NOUN
masanın kırık bacağı,3,2,masanın:AD-NOUN|kırık:SIFAT-ADJECTIVE|bacağı:AD-NOUN
masanın üstündeki vazo,3,2,masanın:AD-NOUN|üstündeki:SIFAT-ADJECTIVE|vazo:AD-NOUN
masum,1,1,masum:SIFAT-ADJECTIVE
masum ve saf,3,2,masum:SIFAT-ADJECTIVE|ve:BAĞLAÇ-CONJ|saf:SIFAT-ADJECTIVE
mat,1,1,mat:SIFAT-ADJECTIVE
matlaştı,1,1,matlaştı:FİİL-VERB
maçı izlemek için sabırsızlanıyor,4,3,maçı:AD-NOUN|izlemek:FİİL-VERB|için:İLGEÇ-PREPOS|sabırsızlanıyor:FİİL-VERB
maçı kazandı,2,2,maçı:AD-NOUN|kazandı:FİİL-VERB
maçın ertelendiğini duydun mu,4,3,maçın:AD-NOUN|ertelendiğini:FİİL-VERB|duydun:FİİL-VERB|mu:SORU-QUESTION
mecburen kabul etti,3,3,mecburen:BELİRTEÇ-ADVERB|kabul:AD-NOUN|etti:FİİL-VERB
mektubu hemen yazdı,3,3,mektubu:AD-NOUN|hemen:BELİRTEÇ-ADVERB|yazdı:FİİL-VERB
mektubu postaladı,2,2,mektubu:AD-NOUN|postaladı:FİİL-VERB
mektubu yazdı,2,2,mektubu:AD-NOUN|yazdı:FİİL-VERB
menüyü istedi,2,2,menüyü:AD-NOUN|istedi:FİİL-VERB
merakla bekledi,2,2,merakla:BELİRTEÇ-ADVERB|bekledi:FİİL-VERB
meraklı,1,1,meraklı:SIFAT-ADJECTIVE
meraklı ve araştırmacı,3,2,meraklı:SIFAT-ADJECTIVE|ve:BAĞLAÇ-CONJ|araştırmacı:SIFAT-ADJECTIVE
mesajı gönderdi,2,2,mesajı:AD-NOUN|gönderdi:FİİL-VERB
mezarlık gibi sessiz,3,3,mezarlık:AD-NOUN|gibi:İLGEÇ-PREPOS|sessiz:SIFAT-ADJECTIVE
milli,1,1,milli:SIFAT-ADJECTIVE
mirası korudu,2,2,mirası:AD-NOUN|korudu:FİİL-VERB
misafirlere kahve ikram etti,4,2,misafirlere:AD-NOUN|kahve:AD-NOUN|ikram:AD-NOUN|etti:FİİL-VERB
misafirlere çayı hemen ikram etti,5,3,misafirlere:AD-NOUN|çayı:AD-NOUN|hemen:BELİRTEÇ-ADVERB|ikram:AD-NOUN|etti:FİİL-VERB
miyavladı,1,1,miyavladı:FİİL-VERB
modern,1,1,modern:SIFAT-ADJECTIVE
moralini düzeltti,2,2,moralini:AD-NOUN|düzeltti:FİİL-VERB
morardı,1,1,morardı:FİİL-VERB
motoru tamir etti,3,2,motoru:AD-NOUN|tamir:AD-NOUN|etti:FİİL-VERB
muhtemelen haklı çıktı,3,3,muhtemelen:BELİRTEÇ-ADVERB|haklı:SIFAT-ADJECTIVE|çıktı:FİİL-VERB
muhteşem,1,1,muhteşem:SIFAT-ADJECTIVE
muhteşem ve büyüleyici,3,2,muhteşem:SIFAT-ADJECTIVE|ve:BAĞLAÇ-CONJ|büyüleyici:SIFAT-ADJECTIVE
mutfak masası,2,1,mutfak:AD-NOUN|masası:AD-NOUN
mutlu,1,1,mutlu:SIFAT-ADJECTIVE
mutlu ve huzurlu,3,2,mutlu:SIFAT-ADJECTIVE|ve:BAĞLAÇ-CONJ|huzurlu:SIFAT-ADJECTIVE
mutlulukla kabul etti,3,3,mutlulukla:BELİRTEÇ-ADVERB|kabul:AD-NOUN|etti:FİİL-VERB
mükemmel,1,1,mükemmel:SIFAT-ADJECTIVE
müziği duydu,2,2,müziği:AD-NOUN|duydu:FİİL-VERB
müşteriye faturasını uzattı,3,2,müşteriye:AD-NOUN|faturasını:AD-NOUN|uzattı:FİİL-VERB
müşteriye ürünü gösterdi,3,2,müşteriye:AD-NOUN|ürünü:AD-NOUN|gösterdi:FİİL-VERB
müşteriyi ikna etti,3,2,müşteriyi:AD-NOUN|ikna:AD-NOUN|etti:FİİL-VERB
mırıldandı,1,1,mırıldandı:FİİL-VERB
nadir,1,1,nadir:SIFAT-ADJECTIVE
nadiren yağar,2,2,nadiren:BELİRTEÇ-ADVERB|yağar:FİİL-VERB
nasıl başardığını hâlâ anlamış değilim,5,3,nasıl:SORU-QUESTION|başardığını:FİİL-VERB|hâlâ:BELİRTEÇ-ADVERB|anlamış:FİİL-VERB|değilim:FİİL-VERB
nasıl bu kadar sabırlı olabildiğine hayranım,6,5,nasıl:SORU-QUESTION|bu:BELİRLEYİCİ-DET|kadar:İLGEÇ-PREPOS|sabırlı:SIFAT-ADJECTIVE|olabildiğine:FİİL-VERB|hayranım:FİİL-VERB
nasıl bu kadar sakin kalabildiğini merak ettim,7,6,nasıl:SORU-QUESTION|bu:BELİRLEYİCİ-DET|kadar:İLGEÇ-PREPOS|sakin:BELİRTEÇ-ADVERB|kalabildiğini:FİİL-VERB|merak:AD-NOUN|ettim:FİİL-VERB
nasıl yapılacağını bana öğretti,4,3,nasıl:SORU-QUESTION|yapılacağını:FİİL-VERB|bana:ADIL-PRONOUN|öğretti:FİİL-VERB
nazik,1,1,nazik:SIFAT-ADJECTIVE
nazik ve anlayışlı,3,2,nazik:SIFAT-ADJECTIVE|ve:BAĞLAÇ-CONJ|anlayışlı:SIFAT-ADJECTIVE
ne demek istediğini anlamıyorum,4,2,ne:ADIL-PRONOUN|demek:FİİL-VERB|istediğini:FİİL-VERB|anlamıyorum:FİİL-VERB
ne düşündüğünü asla bilemezsin,4,3,ne:ADIL-PRONOUN|düşündüğünü:FİİL-VERB|asla:BELİRTEÇ-ADVERB|bilemezsin:FİİL-VERB
ne kadar sürdüğünü unuttum,4,3,ne:SORU-QUESTION|kadar:İLGEÇ-PREPOS|sürdüğünü:FİİL-VERB|unuttum:FİİL-VERB
ne yapacağını bilmiyordu,3,2,ne:ADIL-PRONOUN|yapacağını:FİİL-VERB|bilmiyordu:FİİL-VERB
ne zaman başlayacağını bize bildirecek,5,3,ne:SORU-QUESTION|zaman:SORU-QUESTION|başlayacağını:FİİL-VERB|bize:ADIL-PRONOUN|bildirecek:FİİL-VERB
ne zaman döneceğini sordu,4,2,ne:SORU-QUESTION|zaman:SORU-QUESTION|döneceğini:FİİL-VERB|sordu:FİİL-VERB
neden gelmediğini açıkladı,3,2,neden:SORU-QUESTION|gelmediğini:FİİL-VERB|açıkladı:FİİL-VERB
neden kızdığını anlamadı,3,2,neden:SORU-QUESTION|kızdığını:FİİL-VERB|anlamadı:FİİL-VERB
nedenini öğrenmeyi çok istiyorum,4,3,nedenini:AD-NOUN|öğrenmeyi:FİİL-VERB|çok:BELİRTEÇ-ADVERB|istiyorum:FİİL-VERB
nefes aldı,2,2,nefes:AD-NOUN|aldı:FİİL-VERB
nefesini tuttu,2,2,nefesini:AD-NOUN|tuttu:FİİL-VERB
nefret etti,2,2,nefret:AD-NOUN|etti:FİİL-VERB
nefretini belli etti,3,2,nefretini:AD-NOUN|belli:AD-NOUN|etti:FİİL-VERB
nefretle baktı,2,2,nefretle:BELİRTEÇ-ADVERB|baktı:FİİL-VERB
nehri geçti,2,2,nehri:AD-NOUN|geçti:FİİL-VERB
nerede yaşadığını kimse bilmiyor,4,3,nerede:SORU-QUESTION|yaşadığını:FİİL-VERB|kimse:ADIL-PRONOUN|bilmiyor:FİİL-VERB
neredeyse düştü,2,2,neredeyse:BELİRTEÇ-ADVERB|düştü:FİİL-VERB
neredeyse mükemmel,2,2,neredeyse:BELİRTEÇ-ADVERB|mükemmel:SIFAT-ADJECTIVE
nereye gideceğimize karar veremedik,4,3,nereye:SORU-QUESTION|gideceğimize:FİİL-VERB|karar:AD-NOUN|veremedik:FİİL-VERB
nereye saklandığını bulamadı,3,2,nereye:SORU-QUESTION|saklandığını:FİİL-VERB|bulamadı:FİİL-VERB
net,1,1,net:SIFAT-ADJECTIVE
netleşti,1,1,netleşti:FİİL-VERB
neşeli,1,1,neşeli:SIFAT-ADJECTIVE
neşeyle şarkı söyledi,3,3,neşeyle:BELİRTEÇ-ADVERB|şarkı:AD-NOUN|söyledi:FİİL-VERB
nihayet başardı,2,2,nihayet:BELİRTEÇ-ADVERB|başardı:FİİL-VERB
niyetlendi,1,1,niyetlendi:FİİL-VERB
numarayı çevirdi,2,2,numarayı:AD-NOUN|çevirdi:FİİL-VERB
o büyülü atmosfer,3,3,o:BELİRLEYİCİ-DET|büyülü:SIFAT-ADJECTIVE|atmosfer:AD-NOUN
o dokunaklı ve unutulmaz veda sahnesi,6,4,o:BELİRLEYİCİ-DET|dokunaklı:SIFAT-ADJECTIVE|ve:BAĞLAÇ-CONJ|unutulmaz:SIFAT-ADJECTIVE|veda:AD-NOUN|sahnesi:AD-NOUN
