Full_Sentence,Word,Tag
"Kimse, ibadete, dinî âyin ve törenlere katılmaya, dinî inanç ve kanaatlerini açıklamaya zorlanamaz.",ibadete,AD-NOUN
"Kimse, ibadete, dinî âyin ve törenlere katılmaya, dinî inanç ve kanaatlerini açıklamaya zorlanamaz.",",",NOKTALAMA-PUNCTUATION
"Kimse, ibadete, dinî âyin ve törenlere katılmaya, dinî inanç ve kanaatlerini açıklamaya zorlanamaz.",dinî,SIFAT-ADJECTIVE
"Kimse, ibadete, dinî âyin ve törenlere katılmaya, dinî inanç ve kanaatlerini açıklamaya zorlanamaz.",âyin,AD-NOUN
"Kimse, ibadete, dinî âyin ve törenlere katılmaya, dinî inanç ve kanaatlerini açıklamaya zorlanamaz.",ve,BAĞLAÇ-CONJ
"Kimse, ibadete, dinî âyin ve törenlere katılmaya, dinî inanç ve kanaatlerini açıklamaya zorlanamaz.",törenlere,AD-NOUN
"Kimse, ibadete, dinî âyin ve törenlere katılmaya, dinî inanç ve kanaatlerini açıklamaya zorlanamaz.",katılmaya,FİİL-VERB
"Kimse, ibadete, dinî âyin ve törenlere katılmaya, dinî inanç ve kanaatlerini açıklamaya zorlanamaz.",",",NOKTALAMA-PUNCTUATION
"Kimse, ibadete, dinî âyin ve törenlere katılmaya, dinî inanç ve kanaatlerini açıklamaya zorlanamaz.",dinî,SIFAT-ADJECTIVE
"Kimse, ibadete, dinî âyin ve törenlere katılmaya, dinî inanç ve kanaatlerini açıklamaya zorlanamaz.",inanç,AD-NOUN
"Kimse, ibadete, dinî âyin ve törenlere katılmaya, dinî inanç ve kanaatlerini açıklamaya zorlanamaz.",ve,BAĞLAÇ-CONJ
"Kimse, ibadete, dinî âyin ve törenlere katılmaya, dinî inanç ve kanaatlerini açıklamaya zorlanamaz.",kanaatlerini,AD-NOUN
"Kimse, ibadete, dinî âyin ve törenlere katılmaya, dinî inanç ve kanaatlerini açıklamaya zorlanamaz.",açıklamaya,FİİL-VERB
"Kimse, ibadete, dinî âyin ve törenlere katılmaya, dinî inanç ve kanaatlerini açıklamaya zorlanamaz.",zorlanamaz,FİİL-VERB
"Kimse, ibadete, dinî âyin ve törenlere katılmaya, dinî inanç ve kanaatlerini açıklamaya zorlanamaz.",.,NOKTALAMA-PUNCTUATION
"Kimse, dini inanç ve kanaatlerinden dolayı kınanamaz.",Kimse,ADIL-PRONOUN
"Kimse, dini inanç ve kanaatlerinden dolayı kınanamaz.",",",NOKTALAMA-PUNCTUATION
"Kimse, dini inanç ve kanaatlerinden dolayı kınanamaz.",dini,SIFAT-ADJECTIVE
"Kimse, dini inanç ve kanaatlerinden dolayı kınanamaz.",inanç,AD-NOUN
"Kimse, dini inanç ve kanaatlerinden dolayı kınanamaz.",ve,BAĞLAÇ-CONJ
"Kimse, dini inanç ve kanaatlerinden dolayı kınanamaz.",kanaatlerinden,AD-NOUN
"Kimse, dini inanç ve kanaatlerinden dolayı kınanamaz.",dolayı,İLGEÇ-PREPOS
"Kimse, dini inanç ve kanaatlerinden dolayı kınanamaz.",kınanamaz,FİİL-VERB
"Kimse, dini inanç ve kanaatlerinden dolayı kınanamaz.",.,NOKTALAMA-PUNCTUATION
"Din eğitim ve öğrenimi, ancak kişilerin kendi isteğine ve küçüklerin de kanûnî temsilcilerinin isteğine bağlıdır.",Din,SIFAT-ADJECTIVE
"Din eğitim ve öğrenimi, ancak kişilerin kendi isteğine ve küçüklerin de kanûnî temsilcilerinin isteğine bağlıdır.",eğitim,AD-NOUN
"Din eğitim ve öğrenimi, ancak kişilerin kendi isteğine ve küçüklerin de kanûnî temsilcilerinin isteğine bağlıdır.",ve,BAĞLAÇ-CONJ
"Din eğitim ve öğrenimi, ancak kişilerin kendi isteğine ve küçüklerin de kanûnî temsilcilerinin isteğine bağlıdır.",öğrenimi,AD-NOUN
"Din eğitim ve öğrenimi, ancak kişilerin kendi isteğine ve küçüklerin de kanûnî temsilcilerinin isteğine bağlıdır.",",",NOKTALAMA-PUNCTUATION
"Din eğitim ve öğrenimi, ancak kişilerin kendi isteğine ve küçüklerin de kanûnî temsilcilerinin isteğine bağlıdır.",ancak,BAĞLAÇ-CONJ
"Din eğitim ve öğrenimi, ancak kişilerin kendi isteğine ve küçüklerin de kanûnî temsilcilerinin isteğine bağlıdır.",kişilerin,AD-NOUN
"Din eğitim ve öğrenimi, ancak kişilerin kendi isteğine ve küçüklerin de kanûnî temsilcilerinin isteğine bağlıdır.",kendi,ADIL-PRONOUN
"Din eğitim ve öğrenimi, ancak kişilerin kendi isteğine ve küçüklerin de kanûnî temsilcilerinin isteğine bağlıdır.",isteğine,AD-NOUN
"Din eğitim ve öğrenimi, ancak kişilerin kendi isteğine ve küçüklerin de kanûnî temsilcilerinin isteğine bağlıdır.",ve,BAĞLAÇ-CONJ
"Din eğitim ve öğrenimi, ancak kişilerin kendi isteğine ve küçüklerin de kanûnî temsilcilerinin isteğine bağlıdır.",küçüklerin,AD-NOUN
"Din eğitim ve öğrenimi, ancak kişilerin kendi isteğine ve küçüklerin de kanûnî temsilcilerinin isteğine bağlıdır.",de,BAĞLAÇ-CONJ
"Din eğitim ve öğrenimi, ancak kişilerin kendi isteğine ve küçüklerin de kanûnî temsilcilerinin isteğine bağlıdır.",kanûnî,SIFAT-ADJECTIVE
"Din eğitim ve öğrenimi, ancak kişilerin kendi isteğine ve küçüklerin de kanûnî temsilcilerinin isteğine bağlıdır.",temsilcilerinin,AD-NOUN
"Din eğitim ve öğrenimi, ancak kişilerin kendi isteğine ve küçüklerin de kanûnî temsilcilerinin isteğine bağlıdır.",isteğine,AD-NOUN
"Din eğitim ve öğrenimi, ancak kişilerin kendi isteğine ve küçüklerin de kanûnî temsilcilerinin isteğine bağlıdır.",bağlıdır,FİİL-VERB
"Din eğitim ve öğrenimi, ancak kişilerin kendi isteğine ve küçüklerin de kanûnî temsilcilerinin isteğine bağlıdır.",.,NOKTALAMA-PUNCTUATION
Ailesinden uzakta olduğu için bayramlar buruk geçiyordu.,Ailesinden,AD-NOUN
Ailesinden uzakta olduğu için bayramlar buruk geçiyordu.,uzakta,SIFAT-ADJECTIVE
Ailesinden uzakta olduğu için bayramlar buruk geçiyordu.,olduğu,FİİL-VERB
Ailesinden uzakta olduğu için bayramlar buruk geçiyordu.,için,İLGEÇ-PREPOS
Ailesinden uzakta olduğu için bayramlar buruk geçiyordu.,bayramlar,AD-NOUN
Ailesinden uzakta olduğu için bayramlar buruk geçiyordu.,buruk,BELİRTEÇ-ADVERB
Ailesinden uzakta olduğu için bayramlar buruk geçiyordu.,geçiyordu.,FİİL-VERB
Ailesini doyuracak kadar para kazanmaya çalışıyordu.,Ailesini,AD-NOUN
Ailesini doyuracak kadar para kazanmaya çalışıyordu.,doyuracak,FİİL-VERB
Ailesini doyuracak kadar para kazanmaya çalışıyordu.,kadar,İLGEÇ-PREPOS
Ailesini doyuracak kadar para kazanmaya çalışıyordu.,para,AD-NOUN
Ailesini doyuracak kadar para kazanmaya çalışıyordu.,kazanmaya,FİİL-VERB
Ailesini doyuracak kadar para kazanmaya çalışıyordu.,çalışıyordu.,FİİL-VERB
Akşama doğru misafirlerimiz gelecek.,Akşama,AD-NOUN
Akşama doğru misafirlerimiz gelecek.,doğru,İLGEÇ-PREPOS
Akşama doğru misafirlerimiz gelecek.,misafirlerimiz,AD-NOUN
Akşama doğru misafirlerimiz gelecek.,gelecek.,FİİL-VERB
Akşama kadar bu raporu bitirmeliyim.,Akşama,AD-NOUN
Akşama kadar bu raporu bitirmeliyim.,kadar,İLGEÇ-PREPOS
Akşama kadar bu raporu bitirmeliyim.,bu,BELİRLEYİCİ-DET
Akşama kadar bu raporu bitirmeliyim.,raporu,AD-NOUN
Akşama kadar bu raporu bitirmeliyim.,bitirmeliyim.,FİİL-VERB
Ankara'dan İstanbul'a kadar arabayla gittik.,Ankara'dan,AD-NOUN
Ankara'dan İstanbul'a kadar arabayla gittik.,İstanbul'a,AD-NOUN
Ankara'dan İstanbul'a kadar arabayla gittik.,kadar,İLGEÇ-PREPOS
Ankara'dan İstanbul'a kadar arabayla gittik.,arabayla,AD-NOUN
Ankara'dan İstanbul'a kadar arabayla gittik.,gittik.,FİİL-VERB
Ankara'ya uçakla gitmeye karar verdik.,Ankara'ya,AD-NOUN
Ankara'ya uçakla gitmeye karar verdik.,uçakla,AD-NOUN
Ankara'ya uçakla gitmeye karar verdik.,gitmeye,FİİL-VERB
Ankara'ya uçakla gitmeye karar verdik.,karar,AD-NOUN
Ankara'ya uçakla gitmeye karar verdik.,verdik.,FİİL-VERB
Anlaşma sağlanana kadar müzakereler devam etti.,Anlaşma,AD-NOUN
Anlaşma sağlanana kadar müzakereler devam etti.,sağlanana,FİİL-VERB
Anlaşma sağlanana kadar müzakereler devam etti.,kadar,İLGEÇ-PREPOS
Anlaşma sağlanana kadar müzakereler devam etti.,müzakereler,AD-NOUN
Anlaşma sağlanana kadar müzakereler devam etti.,devam,AD-NOUN
Anlaşma sağlanana kadar müzakereler devam etti.,etti.,FİİL-VERB
Annemin yemekleri gibi lezzetlisi yok.,Annemin,AD-NOUN
Annemin yemekleri gibi lezzetlisi yok.,yemekleri,AD-NOUN
Annemin yemekleri gibi lezzetlisi yok.,gibi,İLGEÇ-PREPOS
Annemin yemekleri gibi lezzetlisi yok.,lezzetlisi,SIFAT-ADJECTIVE
Annemin yemekleri gibi lezzetlisi yok.,yok.,AD-NOUN
Arabası bozulduğu için toplantıya geç kaldı.,Arabası,AD-NOUN
Arabası bozulduğu için toplantıya geç kaldı.,bozulduğu,FİİL-VERB
Arabası bozulduğu için toplantıya geç kaldı.,için,İLGEÇ-PREPOS
Arabası bozulduğu için toplantıya geç kaldı.,toplantıya,AD-NOUN
Arabası bozulduğu için toplantıya geç kaldı.,geç,BELİRTEÇ-ADVERB
Arabası bozulduğu için toplantıya geç kaldı.,kaldı.,FİİL-VERB
Arabayla yaklaşık üç saat sürdü yolculuk.,Arabayla,AD-NOUN
Arabayla yaklaşık üç saat sürdü yolculuk.,yaklaşık,BELİRTEÇ-ADVERB
Arabayla yaklaşık üç saat sürdü yolculuk.,üç,SIFAT-ADJECTIVE
Arabayla yaklaşık üç saat sürdü yolculuk.,saat,AD-NOUN
Arabayla yaklaşık üç saat sürdü yolculuk.,sürdü,FİİL-VERB
Arabayla yaklaşık üç saat sürdü yolculuk.,yolculuk.,AD-NOUN
Arkadaşları ile sinemaya gidecekmiş.,Arkadaşları,AD-NOUN
Arkadaşları ile sinemaya gidecekmiş.,ile,İLGEÇ-PREPOS
Arkadaşları ile sinemaya gidecekmiş.,sinemaya,AD-NOUN
Arkadaşları ile sinemaya gidecekmiş.,gidecekmiş.,FİİL-VERB
Arkadaşıyla buluşmak üzere evden çıktı.,Arkadaşıyla,AD-NOUN
Arkadaşıyla buluşmak üzere evden çıktı.,buluşmak,FİİL-VERB
Arkadaşıyla buluşmak üzere evden çıktı.,üzere,İLGEÇ-PREPOS
Arkadaşıyla buluşmak üzere evden çıktı.,evden,AD-NOUN
Arkadaşıyla buluşmak üzere evden çıktı.,çıktı.,FİİL-VERB
Aslan gibi cesurca savaştılar.,Aslan,AD-NOUN
Aslan gibi cesurca savaştılar.,gibi,İLGEÇ-PREPOS
Aslan gibi cesurca savaştılar.,cesurca,BELİRTEÇ-ADVERB
Aslan gibi cesurca savaştılar.,savaştılar.,FİİL-VERB
Ateş gibi yanan alnına ıslak bez koydu.,Ateş,AD-NOUN
Ateş gibi yanan alnına ıslak bez koydu.,gibi,İLGEÇ-PREPOS
Ateş gibi yanan alnına ıslak bez koydu.,yanan,SIFAT-ADJECTIVE
Ateş gibi yanan alnına ıslak bez koydu.,alnına,AD-NOUN
Ateş gibi yanan alnına ıslak bez koydu.,ıslak,SIFAT-ADJECTIVE
Ateş gibi yanan alnına ıslak bez koydu.,bez,AD-NOUN
Ateş gibi yanan alnına ıslak bez koydu.,koydu.,FİİL-VERB
Ay sonuna kadar bu parayla idare etmeliyim.,Ay,AD-NOUN
Ay sonuna kadar bu parayla idare etmeliyim.,sonuna,AD-NOUN
Ay sonuna kadar bu parayla idare etmeliyim.,kadar,İLGEÇ-PREPOS
Ay sonuna kadar bu parayla idare etmeliyim.,bu,BELİRLEYİCİ-DET
Ay sonuna kadar bu parayla idare etmeliyim.,parayla,AD-NOUN
Ay sonuna kadar bu parayla idare etmeliyim.,idare,AD-NOUN
Ay sonuna kadar bu parayla idare etmeliyim.,etmeliyim.,FİİL-VERB
Ayakları kurşun kadar ağırlaşmıştı.,Ayakları,AD-NOUN
Ayakları kurşun kadar ağırlaşmıştı.,kurşun,AD-NOUN
Ayakları kurşun kadar ağırlaşmıştı.,kadar,İLGEÇ-PREPOS
Ayakları kurşun kadar ağırlaşmıştı.,ağırlaşmıştı.,FİİL-VERB
Aylardır görmediği annesine sarılana kadar rahatlamadı.,Aylardır,AD-NOUN
Aylardır görmediği annesine sarılana kadar rahatlamadı.,görmediği,SIFAT-ADJECTIVE
Aylardır görmediği annesine sarılana kadar rahatlamadı.,annesine,AD-NOUN
Aylardır görmediği annesine sarılana kadar rahatlamadı.,sarılana,FİİL-VERB
Aylardır görmediği annesine sarılana kadar rahatlamadı.,kadar,İLGEÇ-PREPOS
Aylardır görmediği annesine sarılana kadar rahatlamadı.,rahatlamadı.,FİİL-VERB
Aynadaki yansıması gibiydi kardeşi.,Aynadaki,AD-NOUN
Aynadaki yansıması gibiydi kardeşi.,yansıması,AD-NOUN
Aynadaki yansıması gibiydi kardeşi.,gibiydi,FİİL-VERB
Aynadaki yansıması gibiydi kardeşi.,kardeşi.,AD-NOUN
Ağacın tepesine kadar tırmanmayı başardı.,Ağacın,AD-NOUN
Ağacın tepesine kadar tırmanmayı başardı.,tepesine,AD-NOUN
Ağacın tepesine kadar tırmanmayı başardı.,kadar,İLGEÇ-PREPOS
Ağacın tepesine kadar tırmanmayı başardı.,tırmanmayı,FİİL-VERB
Ağacın tepesine kadar tırmanmayı başardı.,başardı.,FİİL-VERB
Ağzından çıkan her söz kanun gibiydi.,Ağzından,AD-NOUN
Ağzından çıkan her söz kanun gibiydi.,çıkan,SIFAT-ADJECTIVE
Ağzından çıkan her söz kanun gibiydi.,her,BELİRLEYİCİ-DET
Ağzından çıkan her söz kanun gibiydi.,söz,AD-NOUN
Ağzından çıkan her söz kanun gibiydi.,kanun,AD-NOUN
Ağzından çıkan her söz kanun gibiydi.,gibiydi.,FİİL-VERB
Babam gibi ben de erken kalkarım.,Babam,AD-NOUN
Babam gibi ben de erken kalkarım.,gibi,İLGEÇ-PREPOS
Babam gibi ben de erken kalkarım.,ben,ADIL-PRONOUN
Babam gibi ben de erken kalkarım.,de,BAĞLAÇ-CONJ
Babam gibi ben de erken kalkarım.,erken,BELİRTEÇ-ADVERB
Babam gibi ben de erken kalkarım.,kalkarım.,FİİL-VERB
Babası gibi o da mühendis olmak istiyor.,Babası,AD-NOUN
Babası gibi o da mühendis olmak istiyor.,gibi,İLGEÇ-PREPOS
Babası gibi o da mühendis olmak istiyor.,o,ADIL-PRONOUN
Babası gibi o da mühendis olmak istiyor.,da,BAĞLAÇ-CONJ
Babası gibi o da mühendis olmak istiyor.,mühendis,AD-NOUN
Babası gibi o da mühendis olmak istiyor.,olmak,FİİL-VERB
Babası gibi o da mühendis olmak istiyor.,istiyor.,FİİL-VERB
Bacaklarıma kadar çamura battım.,Bacaklarıma,AD-NOUN
Bacaklarıma kadar çamura battım.,kadar,İLGEÇ-PREPOS
Bacaklarıma kadar çamura battım.,çamura,AD-NOUN
Bacaklarıma kadar çamura battım.,battım.,FİİL-VERB
Bahar gelmiş gibiydi,Bahar,AD-NOUN
Bahar gelmiş gibiydi,gelmiş,FİİL-VERB
Bahar gelmiş gibiydi,gibiydi,FİİL-VERB
Bana anlattıklarına göre o tamamen suçsuzmuş.,Bana,ADIL-PRONOUN
Bana anlattıklarına göre o tamamen suçsuzmuş.,anlattıklarına,FİİL-VERB
Bana anlattıklarına göre o tamamen suçsuzmuş.,göre,İLGEÇ-PREPOS
Bana anlattıklarına göre o tamamen suçsuzmuş.,o,ADIL-PRONOUN
Bana anlattıklarına göre o tamamen suçsuzmuş.,tamamen,BELİRTEÇ-ADVERB
Bana anlattıklarına göre o tamamen suçsuzmuş.,suçsuzmuş.,SIFAT-ADJECTIVE
Bana göre bu planın bazı eksikleri var.,Bana,ADIL-PRONOUN
Bana göre bu planın bazı eksikleri var.,göre,İLGEÇ-PREPOS
Bana göre bu planın bazı eksikleri var.,bu,BELİRLEYİCİ-DET
Bana göre bu planın bazı eksikleri var.,planın,AD-NOUN
Bana göre bu planın bazı eksikleri var.,bazı,BELİRLEYİCİ-DET
Bana göre bu planın bazı eksikleri var.,eksikleri,AD-NOUN
Bana göre bu planın bazı eksikleri var.,var.,FİİL-VERB
Bana kalırsa bu işin sonu iyi değil.,Bana,ADIL-PRONOUN
Bana kalırsa bu işin sonu iyi değil.,kalırsa,İLGEÇ-PREPOS
Bana kalırsa bu işin sonu iyi değil.,bu,BELİRLEYİCİ-DET
Bana kalırsa bu işin sonu iyi değil.,işin,AD-NOUN
Bana kalırsa bu işin sonu iyi değil.,sonu,AD-NOUN
Bana kalırsa bu işin sonu iyi değil.,iyi,SIFAT-ADJECTIVE
Bana kalırsa bu işin sonu iyi değil.,değil.,FİİL-VERB
Bana kalırsa en doğru kararı sen verdin.,Bana,ADIL-PRONOUN
Bana kalırsa en doğru kararı sen verdin.,kalırsa,İLGEÇ-PREPOS
Bana kalırsa en doğru kararı sen verdin.,en,BELİRTEÇ-ADVERB
Bana kalırsa en doğru kararı sen verdin.,doğru,SIFAT-ADJECTIVE
Bana kalırsa en doğru kararı sen verdin.,kararı,AD-NOUN
Bana kalırsa en doğru kararı sen verdin.,sen,ADIL-PRONOUN
Bana kalırsa en doğru kararı sen verdin.,verdin.,FİİL-VERB
Ben gelene kadar lütfen buradan ayrılma.,Ben,ADIL-PRONOUN
Ben gelene kadar lütfen buradan ayrılma.,gelene,FİİL-VERB
Ben gelene kadar lütfen buradan ayrılma.,kadar,İLGEÇ-PREPOS
Ben gelene kadar lütfen buradan ayrılma.,lütfen,BELİRTEÇ-ADVERB
Ben gelene kadar lütfen buradan ayrılma.,buradan,ADIL-PRONOUN
Ben gelene kadar lütfen buradan ayrılma.,ayrılma.,FİİL-VERB
Beni duyana kadar bağırmaya devam etti.,Beni,ADIL-PRONOUN
Beni duyana kadar bağırmaya devam etti.,duyana,FİİL-VERB
Beni duyana kadar bağırmaya devam etti.,kadar,İLGEÇ-PREPOS
Beni duyana kadar bağırmaya devam etti.,bağırmaya,FİİL-VERB
Beni duyana kadar bağırmaya devam etti.,devam,AD-NOUN
Beni duyana kadar bağırmaya devam etti.,etti.,FİİL-VERB
Beni hiç tanımıyormuş gibi davrandı.,Beni,ADIL-PRONOUN
Beni hiç tanımıyormuş gibi davrandı.,hiç,BELİRTEÇ-ADVERB
Beni hiç tanımıyormuş gibi davrandı.,tanımıyormuş,FİİL-VERB
Beni hiç tanımıyormuş gibi davrandı.,gibi,İLGEÇ-PREPOS
Beni hiç tanımıyormuş gibi davrandı.,davrandı.,FİİL-VERB
Beş kişi kadar misafirimiz gelecek.,Beş,SIFAT-ADJECTIVE
Beş kişi kadar misafirimiz gelecek.,kişi,AD-NOUN
Beş kişi kadar misafirimiz gelecek.,kadar,İLGEÇ-PREPOS
Beş kişi kadar misafirimiz gelecek.,misafirimiz,AD-NOUN
Beş kişi kadar misafirimiz gelecek.,gelecek.,FİİL-VERB
Bildiğin gibi değil,Bildiğin,SIFAT-ADJECTIVE
Bildiğin gibi değil,gibi,İLGEÇ-PREPOS
Bildiğin gibi değil,değil,FİİL-VERB
Bir anahtar gibi,Bir,BELİRLEYİCİ-DET
Bir anahtar gibi,anahtar,AD-NOUN
Bir anahtar gibi,gibi,İLGEÇ-PREPOS
Bir anka kuşu gibi küllerinden yeniden doğdu.,Bir,BELİRLEYİCİ-DET
Bir anka kuşu gibi küllerinden yeniden doğdu.,anka,AD-NOUN
Bir anka kuşu gibi küllerinden yeniden doğdu.,kuşu,AD-NOUN
Bir anka kuşu gibi küllerinden yeniden doğdu.,gibi,İLGEÇ-PREPOS
Bir anka kuşu gibi küllerinden yeniden doğdu.,küllerinden,AD-NOUN
Bir anka kuşu gibi küllerinden yeniden doğdu.,yeniden,BELİRTEÇ-ADVERB
Bir anka kuşu gibi küllerinden yeniden doğdu.,doğdu.,FİİL-VERB
Bir anıt gibi sessizce duruyordu.,Bir,BELİRLEYİCİ-DET
Bir anıt gibi sessizce duruyordu.,anıt,AD-NOUN
Bir anıt gibi sessizce duruyordu.,gibi,İLGEÇ-PREPOS
Bir anıt gibi sessizce duruyordu.,sessizce,BELİRTEÇ-ADVERB
Bir anıt gibi sessizce duruyordu.,duruyordu.,FİİL-VERB
Bir arpa boyu kadar yol alamadık.,Bir,BELİRLEYİCİ-DET
Bir arpa boyu kadar yol alamadık.,arpa,AD-NOUN
Bir arpa boyu kadar yol alamadık.,boyu,AD-NOUN
Bir arpa boyu kadar yol alamadık.,kadar,İLGEÇ-PREPOS
Bir arpa boyu kadar yol alamadık.,yol,AD-NOUN
Bir arpa boyu kadar yol alamadık.,alamadık.,FİİL-VERB
Bir asır kadar uzun geldi o bekleyiş.,Bir,BELİRLEYİCİ-DET
Bir asır kadar uzun geldi o bekleyiş.,asır,AD-NOUN
Bir asır kadar uzun geldi o bekleyiş.,kadar,İLGEÇ-PREPOS
Bir asır kadar uzun geldi o bekleyiş.,uzun,SIFAT-ADJECTIVE
Bir asır kadar uzun geldi o bekleyiş.,geldi,FİİL-VERB
Bir asır kadar uzun geldi o bekleyiş.,o,BELİRLEYİCİ-DET
Bir asır kadar uzun geldi o bekleyiş.,bekleyiş.,AD-NOUN
Bir ateş böceği gibi parlayıp sönüyordu umutları.,Bir,BELİRLEYİCİ-DET
Bir ateş böceği gibi parlayıp sönüyordu umutları.,ateş,AD-NOUN
Bir ateş böceği gibi parlayıp sönüyordu umutları.,böceği,AD-NOUN
Bir ateş böceği gibi parlayıp sönüyordu umutları.,gibi,İLGEÇ-PREPOS
Bir ateş böceği gibi parlayıp sönüyordu umutları.,parlayıp,FİİL-VERB
Bir ateş böceği gibi parlayıp sönüyordu umutları.,sönüyordu,FİİL-VERB
